1 2 3 4 5
0.006602365 0.006591005 0.00671127 0.006442678 0.006948338
0.006484552 0.006061023 0.006463243 0.006883679 0.006595975
0.008204991 0.007438768 0.007614835 0.007403062 0.007503484
0.008950956 0.00836674 0.008020854 0.007306009 0.007746326
0.008461816 0.009064692 0.008623581 0.009004497 0.008748797
0.009187047 0.008866498 0.008977805 0.008912712 0.0093417
0.009514192 0.009280968 0.009427956 0.009608575 0.009499817
0.009816662 0.009594632 0.009672377 0.009493119 0.009175854
0.008900047 0.008587752 0.009197739 0.01003238 0.009654672
0.01131836 0.009415752 0.007983733 0.009146103 0.008361315
0.01442441 0.01509409 0.01519343 0.01543812 0.01500295
0.01504373 0.01476799 0.01544098 0.01559754 0.01509218
0.00132952 0.001159096 0.00116302 0.001277323 0.001391064
0.001285894 0.001295912 0.001176045 0.001249129 0.001166725
0.0007983468 0.0008138993 0.000768133 0.0007691903 0.000890717
0.0008132283 0.0008016564 0.0007998179 0.0007855259 0.0008401663
0.001198527 0.001155161 0.001152536 0.001187239 0.001136084
0.001184905 0.001161261 0.001131568 0.001197997 0.001170293
0.002961666 0.002957417 0.002625464 0.003022098 0.002563749
0.002836559 0.002894313 0.002691173 0.002653452 0.002741709
0.002478027 0.002134733 0.002184814 0.002410931 0.002368144
0.002243431 0.002239949 0.002162467 0.002130793 0.002366919
0.00620618 0.00606988 0.005719604 0.00618228 0.00597757
0.006225046 0.006107566 0.006154931 0.005983427 0.005867682
0.003014319 0.003235763 0.003244994 0.003084449 0.003239526
0.002803987 0.002927987 0.003010074 0.003066636 0.003124848
0.005627994 0.006027179 0.005456801 0.006323629 0.005597714
0.005836872 0.00630178 0.005578141 0.005407238 0.005529225
0.01267768 0.01168786 0.0113444 0.01158437 0.01211133
0.0123762 0.01169423 0.01212935 0.01240299 0.01213999
0.007124743 0.006550034 0.007005285 0.006394532 0.006658847
0.00633132 0.00667526 0.006591879 0.007289571 0.006588399
0.008444734 0.007608658 0.007327316 0.00687384 0.008368519
0.007571443 0.007569294 0.007737116 0.007269673 0.007621201
0.008772914 0.008494395 0.008294487 0.009026036 0.008861086
0.008053389 0.008926655 0.00893992 0.008567828 0.009138351
0.008769351 0.008943015 0.00852229 0.009169138 0.009000866
0.009161444 0.009092759 0.008971273 0.00852116 0.009027892
0.008289335 0.008207033 0.008947161 0.008491827 0.009581244
0.008840071 0.007644953 0.009056426 0.009175189 0.008665829
0.01536125 0.01518178 0.01532817 0.01487837 0.01573584
0.01424837 0.01493474 0.01517969 0.01594242 0.01531409
0.001289925 0.001214823 0.00115915 0.001119453 0.00120125
0.001146352 0.001135653 0.001136007 0.001206051 0.001154764
0.0009236873 0.001010887 0.001013984 0.001035032 0.001011669
0.001073155 0.00100362 0.001043388 0.001042505 0.001011304
0.001234672 0.001187277 0.00131722 0.001159549 0.001337249
0.001130823 0.001101347 0.001233543 0.001127004 0.00115645
0.003006107 0.002423898 0.002844596 0.00275014 0.00239354
0.002793102 0.002581878 0.002696421 0.00296659 0.003155747
0.002728244 0.003026887 0.00278973 0.002928323 0.00262743
0.003096572 0.002922752 0.002926684 0.002796284 0.00282139
0.007097914 0.008621121 0.008438992 0.007532293 0.007421034
0.006393402 0.00732539 0.007564991 0.006290832 0.008194741
0.002915492 0.003158834 0.003457582 0.00305383 0.003146092
0.002948431 0.003120933 0.003281855 0.003327182 0.003238522
0.006884095 0.006354213 0.006321221 0.006460829 0.007282127
0.006633015 0.006828689 0.006594057 0.007163681 0.006739208
0.01204085 0.01218128 0.01200072 0.0122171 0.01206124
0.01136661 0.01180948 0.01182107 0.01192985 0.01231712
0.007002836 0.006664098 0.006599122 0.0059125 0.007181185
0.007357185 0.006323966 0.00677618 0.006090073 0.006352924
0.009127853 0.009501518 0.00981107 0.009864413 0.009681067
0.01017928 0.009525846 0.00957549 0.009098834 0.009831225
0.009224153 0.009346867 0.008932734 0.009546449 0.009664847
0.009430704 0.009197467 0.009306853 0.009496521 0.00967874
0.009923685 0.009726623 0.009772482 0.009496522 0.009705181
0.01013951 0.01032263 0.00991046 0.01016927 0.01010996
0.01132145 0.01176602 0.01157505 0.0120672 0.01254139
0.0116626 0.01257786 0.01085669 0.01237138 0.0121864
0.01483789 0.01503737 0.01521114 0.01565669 0.01503219
0.0146847 0.01533996 0.01547665 0.01520558 0.01524091
0.001274662 0.00116888 0.001198064 0.001153933 0.001180517
0.001126929 0.001188319 0.001138458 0.001175796 0.001169184
0.0009840102 0.001033282 0.0009743732 0.0009167506 0.0008476515
0.0009258766 0.001015442 0.0009942252 0.000875968 0.0008857126
0.001163016 0.001177331 0.001225536 0.001091927 0.001119027
0.001145723 0.001095312 0.001171845 0.001125618 0.001208894
0.002956558 0.002947564 0.002450949 0.002991006 0.003005292
0.002575206 0.002479416 0.002732414 0.002820716 0.002281667
0.002836468 0.002525881 0.002549412 0.002906033 0.00277423
0.002799427 0.002931724 0.002829473 0.002859651 0.002888328
0.006870118 0.008307582 0.008214375 0.007773387 0.009143558
0.0073033 0.009709396 0.007363378 0.008667061 0.007186181
0.002915299 0.002830767 0.003247558 0.00314108 0.003060818
0.003166234 0.003134585 0.003011659 0.003019241 0.003124935
0.006461758 0.006697076 0.00673614 0.006640904 0.006640132
0.006684268 0.00649274 0.006389934 0.006207818 0.00601898
0.01211475 0.01168646 0.01280414 0.01219309 0.01153533
0.01242621 0.01277027 0.01201147 0.0119314 0.01187528
0.005878343 0.00650066 0.00633882 0.006786005 0.006224213
0.006965985 0.00666196 0.006916103 0.00675846 0.006463976
0.009064009 0.009105102 0.007174982 0.007278548 0.008440061
0.009976898 0.008510211 0.008604557 0.007356113 0.009448168
0.008991801 0.009080077 0.009367116 0.008995006 0.009069042
0.009360771 0.008917569 0.008889751 0.00907757 0.008733017
0.009461143 0.009514646 0.009540738 0.009785255 0.009739487
0.009272022 0.009768597 0.009830452 0.009430122 0.009537568
0.01214272 0.01008847 0.01040998 0.009754856 0.01167214
0.01040724 0.01130227 0.01086145 0.01180091 0.01032511
0.01463894 0.01468608 0.01444623 0.01460218 0.01504131
0.01449785 0.01424118 0.01525032 0.01467313 0.01541141
0.001201592 0.001209536 0.001254657 0.001098582 0.00122615
0.001294142 0.001243963 0.001248165 0.001218135 0.001189921
0.0007937036 0.0008665202 0.0007653754 0.0007937848 0.0008152497
0.0008026887 0.0008151989 0.0007754257 0.0008599076 0.0007575253
0.001222303 0.001164155 0.001203195 0.001140639 0.001166578
0.001113257 0.001144536 0.001162624 0.001166411 0.001227956
0.002751128 0.003163848 0.002386895 0.002902157 0.00205074
0.002751746 0.002758159 0.002694366 0.002392749 0.002908785
0.00232073 0.002396839 0.002298715 0.002438496 0.002373148
0.002377339 0.002422529 0.002492594 0.002245649 0.002587833
0.007170558 0.00577537 0.005598107 0.005627922 0.006464075
0.005733289 0.007066625 0.006531514 0.007722553 0.005800919
0.002940742 0.003090676 0.00287329 0.003163945 0.003149952
0.002989838 0.002992985 0.003064523 0.003131251 0.003285752
0.006825276 0.007206878 0.00650627 0.006284587 0.005338306
0.006822178 0.006896763 0.006953774 0.006246764 0.006907654
0.01218432 0.01158955 0.01160646 0.01184835 0.01188568
0.01148432 0.01172131 0.01197665 0.01163391 0.01168232
0.006568249 0.006362882 0.006729678 0.006334383 0.00647535
0.006029862 0.006327484 0.00650952 0.005815534 0.006912366
0.009758793 0.008632601 0.007394619 0.00891426 0.00785337
0.008907436 0.007566022 0.008303273 0.007587171 0.007389328
0.009311923 0.009311028 0.008875505 0.009191009 0.008333598
0.008928502 0.009025805 0.008826502 0.008898303 0.009089648
0.009884428 0.00959335 0.0100363 0.00981668 0.009254498
0.009694702 0.01009785 0.009622048 0.009719339 0.00936159
0.008804086 0.009499965 0.008811341 0.008419324 0.009815284
0.009178656 0.008639933 0.0113618 0.009339104 0.009091505
0.01527658 0.01471622 0.01535201 0.01492216 0.01468824
0.01537546 0.0143405 0.01558223 0.01458477 0.01488204
0.001278711 0.001166992 0.001358951 0.001136669 0.001433628
0.001254286 0.001131134 0.001354433 0.001240002 0.001261926
0.0008149537 0.0007516129 0.0008382073 0.0007904218 0.000767714
0.0008925307 0.0007963791 0.0008240261 0.0007702989 0.0007693184
0.001139214 0.001150905 0.001154272 0.00120251 0.001164511
0.001171264 0.001173792 0.001246683 0.001168778 0.001235503
0.002991495 0.002896429 0.00272064 0.002790556 0.002848144
0.00271076 0.002671877 0.00276719 0.003020976 0.002710788
0.002149695 0.002343771 0.002344521 0.002335283 0.002317381
0.002386325 0.002181296 0.002274787 0.002310038 0.002240263
0.006204338 0.006098374 0.006027063 0.006218661 0.006177265
0.006153925 0.006409576 0.005991406 0.005977191 0.005822996
0.00307412 0.002962999 0.003202956 0.002872298 0.003025884
0.003142894 0.00309396 0.003174002 0.003027341 0.002899799
0.00528741 0.005277586 0.005729762 0.00577422 0.005849391
0.007019682 0.005691468 0.00602458 0.005445678 0.005756781
0.01239077 0.01189306 0.01218731 0.01205419 0.01136823
0.01134451 0.01161387 0.01236655 0.01173789 0.01142899
0.006512255 0.006841566 0.007015097 0.007200694 0.006644821
0.00694021 0.006783984 0.006430264 0.006140442 0.006066507
0.007013564 0.007108712 0.007255762 0.007138576 0.007830001
0.007109886 0.007641527 0.007935139 0.007743452 0.007348848
0.009054092 0.008582273 0.009113348 0.008656842 0.00879467
0.00863646 0.008668026 0.008521113 0.008824097 0.008721253
0.009251834 0.008961846 0.008901767 0.008752635 0.008855712
0.008942028 0.008775729 0.009057375 0.009509968 0.008774576
0.008591688 0.009098562 0.008855677 0.00889098 0.00911516
0.00991174 0.009389916 0.009194092 0.008828321 0.008609102
0.01550901 0.01467003 0.01474006 0.01534315 0.0157004
0.01513242 0.01556109 0.0146986 0.01539376 0.01498391
0.001179293 0.001189144 0.00113131 0.001106217 0.001218146
0.001081068 0.001179917 0.001194992 0.001127351 0.00119516
0.0009635792 0.001049345 0.001007249 0.00100222 0.001062282
0.00100468 0.00103476 0.001020934 0.0009923469 0.001016234
0.001249419 0.001166017 0.001301448 0.00124875 0.001210274
0.001291688 0.001259073 0.001253237 0.001183073 0.001181026
0.002912671 0.002907248 0.002805673 0.003008288 0.002454506
0.002600837 0.002903218 0.003035837 0.002766843 0.002700668
0.003020905 0.003038558 0.003120143 0.003070333 0.003024064
0.00302863 0.002893921 0.002967417 0.003126457 0.003091908
0.007840532 0.007910561 0.005845201 0.006863073 0.00637625
0.007655743 0.007623445 0.007080457 0.00943384 0.008870986
0.003337237 0.003514063 0.003519206 0.003065263 0.003312965
0.003336735 0.003109565 0.003121584 0.003377755 0.003235196
0.006044351 0.00668613 0.006644924 0.007384218 0.006719518
0.007375474 0.006592585 0.006999883 0.00693586 0.006895428
0.01192304 0.01143065 0.01180216 0.01200106 0.01206772
0.01186143 0.01140869 0.01194534 0.01252733 0.01190165
0.006473901 0.006385976 0.00618434 0.005882099 0.006812315
0.006164035 0.006239672 0.007219332 0.006413914 0.006771761
0.009516082 0.009563497 0.009776818 0.008834559 0.009570214
0.009447386 0.009981825 0.009672136 0.008821519 0.009642557
0.009599275 0.008982385 0.009008862 0.009250951 0.009445936
0.00953415 0.009746202 0.009036865 0.009395263 0.009111896
0.01008964 0.0100249 0.009954577 0.01042294 0.009452099
0.00973994 0.01038139 0.009931782 0.01026695 0.009742704
0.01149064 0.0110528 0.01211518 0.01219559 0.01175104
0.0127983 0.01261079 0.01236176 0.01188786 0.0120871
0.01516849 0.01494164 0.01535397 0.01452413 0.01526844
0.01474362 0.01494728 0.01526535 0.01502238 0.01503014
0.001187445 0.001163981 0.001121073 0.00113727 0.001088261
0.001054179 0.001213391 0.001142815 0.001256769 0.001097504
0.0008821365 0.0009319395 0.001043363 0.0009103421 0.0009235671
0.001011489 0.0009589959 0.0009276138 0.0009504419 0.0009456937
0.001148329 0.001162631 0.001181171 0.001115349 0.001126397
0.001134226 0.001156916 0.00117019 0.001164274 0.001109349
0.002931598 0.002917756 0.002950554 0.003010239 0.003037099
0.003354674 0.00320966 0.00312635 0.002648721 0.002666185
0.00295511 0.002871037 0.003001095 0.002671901 0.003005178
0.002895914 0.002488094 0.002581592 0.003015797 0.002968839
0.006881817 0.008011498 0.008548872 0.007231194 0.006124908
0.005556474 0.007275245 0.007916655 0.006454012 0.00653678
0.003203054 0.002958409 0.003183079 0.003256646 0.003200903
0.002972043 0.003180279 0.003046217 0.003399435 0.003277135
0.005998241 0.006694113 0.007052716 0.006508624 0.006509782
0.006793829 0.006811001 0.006484047 0.006780621 0.006148638
0.01157434 0.01217582 0.01209247 0.01175196 0.01189188
0.01231673 0.0121625 0.01120558 0.01137989 0.01199057
0.007353923 0.005621326 0.006696003 0.00704149 0.006810325
0.006691614 0.006652706 0.006662787 0.006728462 0.006684807
0.008842165 0.008607301 0.008518273 0.008755084 0.00961695
0.007884931 0.01008959 0.009760692 0.008494059 0.01008876
0.008532226 0.009225403 0.008905867 0.008994852 0.009042732
0.009411183 0.009200077 0.00881463 0.009020303 0.009520638
0.009542254 0.009684762 0.009460625 0.009295528 0.00941261
0.009882648 0.009294324 0.009122281 0.009835674 0.009699718
0.01062593 0.01180282 0.01087681 0.01033059 0.009345492
0.0101194 0.01115243 0.01121422 0.009424159 0.01195904
0.01504393 0.01507667 0.01441053 0.01471344 0.0156709
0.01509795 0.01491619 0.01442793 0.01566706 0.0153596
0.00126242 0.001220566 0.001249443 0.001129413 0.001194606
0.001254075 0.001215799 0.001238379 0.001096315 0.001248696
0.000737479 0.0008150636 0.0007914817 0.0008343215 0.0007917753
0.0008028976 0.0009236367 0.0007798591 0.0007422761 0.0008068678
0.001187044 0.001174516 0.00119418 0.001232754 0.001194707
0.001181888 0.001192986 0.001175329 0.001127938 0.001223407
0.002652228 0.002669548 0.003002692 0.002772995 0.003005187
0.003079736 0.002742413 0.00281465 0.00274052 0.003149115
0.002826486 0.002374385 0.00230247 0.0025088 0.002963478
0.002326683 0.002708722 0.002785767 0.002680656 0.002318798
0.006632469 0.007264465 0.004978119 0.00659095 0.006583772
0.0065274 0.007792154 0.006508515 0.00706617 0.008999497
0.003234951 0.003174129 0.002878894 0.002907174 0.003027725
0.00323313 0.002978617 0.003003218 0.003299837 0.003032501
0.006658532 0.006937185 0.006833387 0.007426414 0.006806637
0.006973643 0.007190813 0.006832075 0.00704746 0.006472332
0.01193599 0.01217965 0.01220863 0.01174604 0.01177869
0.01194348 0.01192462 0.01175451 0.01069352 0.01192682
0.00658151 0.005914487 0.006771157 0.006266836 0.006673812
0.006127249 0.005908156 0.006745969 0.006176501 0.007351026
0.008655916 0.007234569 0.007535287 0.006907384 0.007608256
0.007589289 0.007711512 0.008060493 0.007865924 0.008203833
0.00893363 0.008769016 0.008802527 0.008955175 0.008870069
0.008860418 0.0089759 0.008708813 0.009412483 0.009092259
0.009784898 0.00922375 0.009722232 0.009772782 0.00969076
0.01003352 0.009518017 0.00966015 0.009838961 0.009613725
0.01054582 0.009665508 0.009342067 0.008878399 0.009804339
0.009961353 0.009169107 0.01069772 0.01005093 0.008684556
0.01568732 0.01521392 0.01504751 0.01592709 0.01469209
0.01405745 0.01561429 0.01522134 0.01554779 0.01468334
0.001245041 0.001213987 0.001235838 0.001368289 0.001214012
0.001249003 0.001345487 0.001210065 0.001293394 0.001129774
0.0007834417 0.0007864181 0.000759546 0.0007978514 0.0008103181
0.0007777194 0.0007924539 0.000800683 0.0008138056 0.0007729875
0.001267921 0.001205605 0.001213214 0.001177399 0.001145659
0.001209426 0.001181963 0.001202602 0.001155389 0.001142848
0.002882976 0.002703392 0.003078995 0.002977994 0.002756784
0.00301091 0.002967674 0.00296881 0.00282833 0.002925012
0.002342901 0.002560822 0.002450751 0.002112656 0.00231814
0.002401651 0.002175185 0.00250149 0.002478096 0.002392074
0.006172726 0.00661229 0.005915073 0.006094375 0.006062943
0.006423824 0.006018397 0.006046112 0.006393386 0.006226625
0.003125577 0.003043211 0.003192368 0.003319502 0.00333282
0.003064755 0.003073002 0.003086254 0.003137214 0.003371125
0.005705184 0.005245253 0.006996361 0.005269547 0.005779977
0.005796555 0.006149782 0.00607651 0.005095711 0.005190206
0.0121577 0.0119957 0.0124602 0.01184968 0.01122094
0.01184593 0.01200018 0.01191185 0.01224511 0.01225481
0.006953752 0.006381286 0.006711068 0.006548101 0.006888047
0.007418152 0.006664709 0.006941364 0.006556087 0.006327973
0.007144282 0.007236178 0.007289045 0.007417002 0.007023266
0.007057981 0.007769317 0.007111258 0.007046447 0.007287213
0.008649131 0.008775794 0.008915285 0.008497979 0.008983417
0.008894178 0.008753213 0.008873326 0.008446748 0.008846108
0.008680338 0.008877353 0.008615296 0.008847726 0.009261935
0.008984876 0.00912877 0.009016903 0.009133851 0.008953019
0.009094661 0.008719569 0.009119228 0.008923428 0.009434202
0.008216018 0.008515877 0.009354233 0.009249044 0.008822757
0.01520883 0.01561926 0.0150456 0.01487344 0.01512476
0.01520225 0.01521239 0.01540791 0.01580557 0.01505743
0.001111207 0.00110499 0.001162919 0.001183115 0.001131101
0.001122686 0.001160193 0.001072184 0.001123798 0.001141401
0.001100396 0.001038915 0.001056896 0.001042912 0.001017428
0.001009296 0.0009319409 0.001044083 0.0009391398 0.001038446
0.00109023 0.001182515 0.001230626 0.001202764 0.001179151
0.00122047 0.001217543 0.001167694 0.001095594 0.001269785
0.002472111 0.002956423 0.002697085 0.00237694 0.002980156
0.002635136 0.002607015 0.003085117 0.002792021 0.002739789
0.002926781 0.003130501 0.002867828 0.002978846 0.002887034
0.002953569 0.00282669 0.002803782 0.003103636 0.002882851
0.00780363 0.006833692 0.007776503 0.007717837 0.009159076
0.008610915 0.00713132 0.008755465 0.008460228 0.007400946
0.003180962 0.002948507 0.003244887 0.003051754 0.002997757
0.002975551 0.003070809 0.002955548 0.003180621 0.003276783
0.007008781 0.007331026 0.006434283 0.006771027 0.006852786
0.006300449 0.006633851 0.006757028 0.006588829 0.007068004
0.0124444 0.01137265 0.01264116 0.01177748 0.01198004
0.01182622 0.01202847 0.01239291 0.01202834 0.01242496
0.006022431 0.007084371 0.007324476 0.006823113 0.005392572
0.006599426 0.006747232 0.006924253 0.006129334 0.007124868
0.009613514 0.008740264 0.009773923 0.01016453 0.009325379
0.009758651 0.009109681 0.009883906 0.009523316 0.01001644
0.009481633 0.009025604 0.0092079 0.00920465 0.009391743
0.009152216 0.009458143 0.009651933 0.009112271 0.009164678
0.009744837 0.009707683 0.009955189 0.01001452 0.009840876
0.01023168 0.009629502 0.009638072 0.01030648 0.01012751
0.01145306 0.01198152 0.01151591 0.01269573 0.01137755
0.01204364 0.01262257 0.01116041 0.01211033 0.01221129
0.01425323 0.01533712 0.01488959 0.01486741 0.01447694
0.01496991 0.01476115 0.0144895 0.01477634 0.01462362
0.001223238 0.001232354 0.001236096 0.001173723 0.001215713
0.001232246 0.001179389 0.001133318 0.001137318 0.001147738
0.0008611623 0.0009702995 0.0008019599 0.0008963914 0.0008451555
0.00100621 0.0008705725 0.000787206 0.0008951624 0.0008871669
0.001089628 0.001188308 0.001124023 0.001159919 0.001177966
0.001184258 0.001146224 0.001102019 0.001199707 0.001134351
0.002479786 0.002618193 0.002676735 0.00302214 0.002402996
0.00273667 0.002492363 0.002667106 0.002960702 0.002651137
0.002729824 0.002532833 0.002695791 0.002683278 0.002778453
0.002576331 0.002664142 0.003026241 0.002554004 0.002966676
0.008413217 0.008110428 0.006787133 0.008230387 0.007914441
0.008502084 0.008534521 0.008873211 0.006408437 0.008605234
0.003154272 0.002925678 0.003050996 0.002685604 0.002905349
0.003141276 0.003144187 0.003138165 0.003198654 0.003192165
0.005901118 0.006666895 0.007160779 0.007120076 0.006491363
0.006928071 0.007597409 0.006980178 0.00693721 0.00688376
0.0119192 0.01153795 0.01193888 0.01189925 0.01211611
0.0116594 0.0119447 0.01168739 0.01245415 0.01217346
0.006295794 0.006092852 0.006861489 0.006223705 0.006658318
0.006368957 0.006295967 0.006394839 0.006223072 0.006733485
0.009520767 0.008425562 0.00812165 0.009303655 0.008476787
0.009061467 0.009584534 0.009842224 0.007194309 0.009816206
0.008594306 0.008892434 0.008995967 0.009092622 0.0093277
0.009374841 0.009129588 0.009171211 0.009370436 0.009297536
0.009303758 0.009619323 0.008968524 0.009545418 0.009956813
0.009418036 0.009616084 0.009686571 0.009677805 0.009626137
0.01113238 0.01196876 0.01188277 0.01046378 0.01021627
0.01029841 0.01194934 0.0113244 0.01121324 0.009855533
0.01508172 0.01516857 0.01488997 0.01524235 0.01549739
0.01497477 0.01465529 0.01543105 0.01491728 0.01458792
0.001207766 0.001185009 0.001149392 0.001214099 0.001124861
0.001194515 0.001221547 0.001028907 0.001160291 0.001255081
0.0008849391 0.0008332472 0.0008051887 0.0008149598 0.0008701304
0.0008491466 0.0007777501 0.0008351303 0.0008274752 0.0007772454
0.001132795 0.001079164 0.001149792 0.00111227 0.001088779
0.001128199 0.001189439 0.001124574 0.001148456 0.001144677
0.002498795 0.002383206 0.002856812 0.00251304 0.002344098
0.002613574 0.002733102 0.002584763 0.002975405 0.002596236
0.002480543 0.002478893 0.002728867 0.002152499 0.002521927
0.002434062 0.002323248 0.002351601 0.002349173 0.00226578
0.006497122 0.007186507 0.006361187 0.006599056 0.005712004
0.007196539 0.007146346 0.005023843 0.007870136 0.006648105
0.002940799 0.002870968 0.003002121 0.002999762 0.00294577
0.003224053 0.002903539 0.00291418 0.003041005 0.003082914
0.006416926 0.005753275 0.006901391 0.006926878 0.006572839
0.00686217 0.006787156 0.006753575 0.006933007 0.007232194
0.01180883 0.01197862 0.0116548 0.01211056 0.01167231
0.01246164 0.01116887 0.01185 0.01165996 0.01148963
0.006385174 0.006330908 0.006115672 0.006718909 0.006335726
0.006391675 0.00644308 0.006220107 0.006566863 0.006740793
0.008918661 0.007231981 0.009062641 0.007403652 0.007693689
0.007584337 0.007424264 0.00757296 0.008192793 0.0083536
0.009132645 0.008830534 0.00883781 0.00876904 0.009231347
0.008856267 0.008921929 0.009173479 0.008683461 0.00878561
0.009684464 0.009897354 0.009725411 0.009370623 0.00956715
0.009948803 0.009542261 0.009577605 0.009656374 0.009439924
0.01010257 0.009375888 0.01037689 0.008533307 0.009212608
0.008684147 0.00978619 0.009255386 0.009260037 0.008840751
0.01498366 0.01511163 0.01526707 0.01409719 0.01506021
0.01577888 0.01516104 0.01483142 0.01430285 0.01585295
0.001160539 0.001207098 0.001142662 0.001272973 0.001258173
0.001291631 0.001273056 0.001090551 0.00142731 0.001332133
0.0008354516 0.0007805697 0.0009006264 0.0008072064 0.0008172685
0.0008832609 0.0008072788 0.0007871137 0.0007852708 0.0007974232
0.001176825 0.00114597 0.001211277 0.00108852 0.001137146
0.001165729 0.001106902 0.001098007 0.001164122 0.001149833
0.002671503 0.002741692 0.002829545 0.002542836 0.002935852
0.002581641 0.002878844 0.002734641 0.002808648 0.002506427
0.002147135 0.002133198 0.002161123 0.002318856 0.002273701
0.002163572 0.002182372 0.002335909 0.002275619 0.00241764
0.006085819 0.006053531 0.006087204 0.006099573 0.006053299
0.005936394 0.006057971 0.006080785 0.006074299 0.006179388
0.002922548 0.002829035 0.002962848 0.002891696 0.003012302
0.00287314 0.002998235 0.002948876 0.002773726 0.003129318
0.005815657 0.006767454 0.006304048 0.005289953 0.005292084
0.005719266 0.006151442 0.005814506 0.006219141 0.004726582
0.01135735 0.01203855 0.01214644 0.0112676 0.01196166
0.01161166 0.01237988 0.01230058 0.0122877 0.01159817
0.007045745 0.00641397 0.006063277 0.006922484 0.00691733
0.006451028 0.00635843 0.006990304 0.006514337 0.006994507
0.007433781 0.007091868 0.007176402 0.006908133 0.007264944
0.007303154 0.007062525 0.009407709 0.00783638 0.007464904
0.009196312 0.008774422 0.008719674 0.00887627 0.008723781
0.008888865 0.008641866 0.00853405 0.008550295 0.009270036
0.008931964 0.009090032 0.008812702 0.008997643 0.008895462
0.008518041 0.009296014 0.008849252 0.008777133 0.00885161
0.007969374 0.008974929 0.008320717 0.009293442 0.009682268
0.008961263 0.00878693 0.008077052 0.009454309 0.0095945
0.01494556 0.0156362 0.01511048 0.01501009 0.01579681
0.01485812 0.01446783 0.01587532 0.01401819 0.01432633
0.0009725534 0.0010332 0.0009866107 0.001051543 0.001032409
0.0009935123 0.0009853352 0.0009290928 0.00106628 0.001007734
0.0009549943 0.0008823296 0.0009516367 0.0008934848 0.0009393977
0.0009674859 0.0009780466 0.000901417 0.0009348733 0.0008979429
0.0007854685 0.000840622 0.0008272557 0.0008514871 0.0008531526
0.0008396898 0.000820819 0.0008726665 0.0008300913 0.0008181961
0.001722935 0.001705622 0.001794974 0.001887804 0.001870977
0.001854237 0.001848233 0.001675376 0.001681575 0.00169207
0.00252464 0.002540051 0.002618411 0.002364022 0.002480119
0.002445371 0.002496926 0.002557569 0.002545214 0.002460778
0.003892904 0.00421055 0.003338524 0.004265062 0.002707353
0.004477755 0.003252852 0.004312173 0.003472833 0.004013408
0.00260353 0.002919129 0.002440699 0.002689516 0.002651056
0.002552679 0.002575733 0.002398956 0.002623504 0.002601482
0.004587201 0.005241088 0.004771323 0.004480928 0.00450372
0.005019071 0.004779608 0.004884649 0.004813569 0.004840106
0.008324223 0.008532511 0.008325123 0.007989455 0.007738471
0.007869491 0.007992371 0.007947248 0.008020781 0.008340563
0.004345944 0.004719783 0.004909882 0.004624355 0.004914576
0.004209573 0.00485911 0.004971944 0.004847771 0.004784637
0.00879766 0.008235468 0.009242326 0.008889024 0.008698579
0.008514179 0.008863122 0.009113147 0.008990675 0.00923554
0.007099938 0.007475542 0.007263135 0.007080023 0.007372261
0.007030962 0.007057944 0.006847591 0.00726332 0.007301825
0.009182989 0.008899692 0.00908815 0.009433964 0.00880837
0.009257959 0.009474922 0.009127739 0.009076126 0.009451826
0.009653794 0.009240551 0.00945148 0.01020463 0.009883534
0.009917815 0.008795812 0.009885551 0.01019748 0.009739834
0.01089901 0.01132212 0.01113831 0.01061855 0.01097032
0.01097001 0.01181502 0.01063652 0.01112074 0.01106089
0.001011163 0.0009855122 0.001003355 0.0009525534 0.0009702997
0.001072517 0.0009932159 0.0009983525 0.00103183 0.001016568
0.0008157228 0.0009004951 0.0008802801 0.0007223494 0.0008033607
0.0008007696 0.0008715828 0.0008341722 0.0008567319 0.0008490956
0.0008520904 0.0008605129 0.0008392045 0.000852167 0.0009086199
0.0008797341 0.0008698261 0.000911081 0.0008959974 0.0008628897
0.001799977 0.001697174 0.001613762 0.00182183 0.002035968
0.001778207 0.001885063 0.001744545 0.001810924 0.001678577
0.002542438 0.002206706 0.002373395 0.002313492 0.002524795
0.00256639 0.00217666 0.002318943 0.002141493 0.002541828
0.002801398 0.003865742 0.003726321 0.004754432 0.004747467
0.003804173 0.003328078 0.004298499 0.003740862 0.003492735
0.002338382 0.002511611 0.002541802 0.00276017 0.002598035
0.002448979 0.002516793 0.002529671 0.002313777 0.002502453
0.004739393 0.004651375 0.004998429 0.005267844 0.004799022
0.00502943 0.005108217 0.004978077 0.004969085 0.004758295
0.007169956 0.007712075 0.007533126 0.007764277 0.008239351
0.007634953 0.008064353 0.007760678 0.007733032 0.007401701
0.005258525 0.005189748 0.004932064 0.004988415 0.005256922
0.00565617 0.005047575 0.005213391 0.005155154 0.005106013
0.007983353 0.008923749 0.006483825 0.007917084 0.008529168
0.007450494 0.008073267 0.006779487 0.006704747 0.007813036
0.00682127 0.006601145 0.006724918 0.006915171 0.006814031
0.00667473 0.00662938 0.007006309 0.006737505 0.007145792
0.008684968 0.008898952 0.008511241 0.009003234 0.009005323
0.008839799 0.009020341 0.009266588 0.009308721 0.008926059
0.009648519 0.009124178 0.009428163 0.007835167 0.009000743
0.008590415 0.01052191 0.009510973 0.009213042 0.008685181
0.01101801 0.011032 0.01117863 0.011398 0.01158108
