1 2 3 4 5
0.00279906 0.001914593 0.002281158 0.001872308 0.002361248
0.003126123 0.003051746 0.003040674 0.003034267 0.003040243
0.003046627 0.003008653 0.003044197 0.003033437 0.003008009
0.006231753 0.006219003 0.006163141 0.006250181 0.006215008
0.006227833 0.006224529 0.006249696 0.006249716 0.006172931
0.003346193 0.003481297 0.003322165 0.003477541 0.003436694
0.003778568 0.003388533 0.003707273 0.003487452 0.003392405
0.01334374 0.01348301 0.01386911 0.01322408 0.01229984
0.01226512 0.01297212 0.01384357 0.01312783 0.01302387
0.009807282 0.009747156 0.009821487 0.009720758 0.009727604
0.009706902 0.009710798 0.009777455 0.009784661 0.009794124
0.01437963 0.01436297 0.01437236 0.01434322 0.01434171
0.01437609 0.01439172 0.01438559 0.01439179 0.01439114
0.009617649 0.009661971 0.009613214 0.009620516 0.009568384
0.009637872 0.009600581 0.009622968 0.009655946 0.009631715
0.0002858865 0.0002960831 0.0002988719 0.0002893656 0.0002869915
0.0002978002 0.000286918 0.0002926702 0.0002948973 0.0002887577
0.0005987766 0.0005298162 0.0005255579 0.001226293 0.0005582111
0.0005475776 0.001248222 0.0006200215 0.0005311824 0.001142426
0.0006549443 0.0006555247 0.0006500545 0.0006536796 0.0006561319
0.0006566319 0.0006522587 0.000657605 0.0006551974 0.0006500692
0.002242167 0.002316956 0.00228617 0.002386292 0.002303186
0.002253833 0.002257706 0.00226203 0.002396397 0.00229871
0.001030294 0.001048898 0.001042534 0.0009569702 0.001032368
0.001042422 0.0009401857 0.001030378 0.001051442 0.0009493941
0.004491565 0.004874161 0.0051514 0.004516589 0.004588533
0.004500774 0.005152506 0.005212201 0.004799309 0.004442087
0.002432677 0.002479852 0.002623961 0.002617981 0.00256346
0.002501923 0.002563736 0.002585212 0.002561302 0.002441439
0.002449572 0.002678592 0.002506981 0.002450647 0.002569029
0.002593961 0.002441628 0.002698003 0.002687207 0.00249084
0.002650003 0.002631504 0.002638092 0.002690628 0.002721397
0.00268836 0.002617024 0.002634077 0.002629533 0.002660472
0.006938996 0.007026621 0.006939107 0.006779544 0.006894979
0.007058918 0.007035481 0.006780137 0.006992384 0.006968458
0.002820223 0.002518986 0.00260362 0.002820892 0.002542653
0.002660148 0.002543876 0.002747528 0.002850882 0.002750508
0.01361893 0.01190992 0.01404195 0.01231623 0.01308934
0.01404594 0.01323277 0.01395941 0.0138157 0.013848
0.007379359 0.008473923 0.00808473 0.008347457 0.00791025
0.008533291 0.007505902 0.008349394 0.007375341 0.008361709
0.01357281 0.01359966 0.01359575 0.01359261 0.01355329
0.01359656 0.01357659 0.01359732 0.01359906 0.013593
0.009442266 0.009469153 0.009616094 0.009446564 0.00946104
0.009501668 0.009519653 0.009576882 0.009744981 0.0095504
0.0004180876 0.0004167083 0.0004034129 0.0004162755 0.0004127683
0.0004130003 0.0004179875 0.0004100391 0.0004190959 0.0004131781
0.001331563 0.001331151 0.001327244 0.001330072 0.001328278
0.00133313 0.001340477 0.001331485 0.001332966 0.001327251
0.0005744804 0.0005700959 0.0005871259 0.0005795287 0.0006029724
0.0005734305 0.0005829854 0.0005861155 0.0005741371 0.0005718852
0.001427905 0.001434247 0.001432801 0.001437724 0.001437211
0.001428189 0.001428946 0.00142929 0.001429728 0.001432852
0.002428863 0.002459713 0.002398 0.002423269 0.002382113
0.002415271 0.002374524 0.002191059 0.002460335 0.002405919
0.003930457 0.004164391 0.004186228 0.003956674 0.003878187
0.003885862 0.00328827 0.004011338 0.00412417 0.004231137
0.003347405 0.003345672 0.003349341 0.003344862 0.003348226
0.003348383 0.003349824 0.003352511 0.003355481 0.003344217
0.00420377 0.004173171 0.004038035 0.004150603 0.00417389
0.004032239 0.00406007 0.004187993 0.004104077 0.004033871
0.005256452 0.005632586 0.004593306 0.004108664 0.004579017
0.004166856 0.005803725 0.004416196 0.005001546 0.004390203
0.004541241 0.004507837 0.004534554 0.004506878 0.004511424
0.004534255 0.004526343 0.004522679 0.004531766 0.004521422
0.009805391 0.01019462 0.009778962 0.00953346 0.01013281
0.01028066 0.01002797 0.009923303 0.01030603 0.01010197
0.01411234 0.01387107 0.01418254 0.01410152 0.01398139
0.01413592 0.01423498 0.01415364 0.01403836 0.0141814
0.01038654 0.01043958 0.01044558 0.01045997 0.01041491
0.01041788 0.01048604 0.01045056 0.01044656 0.01046172
0.0148199 0.01479072 0.01478993 0.01481035 0.01480242
0.0148291 0.01483183 0.01478523 0.01480254 0.01479093
0.009908886 0.009846137 0.00987664 0.009786174 0.009831502
0.009795348 0.01000402 0.009806046 0.009971207 0.009995223
0.0003698594 0.000381822 0.0003753586 0.0003884894 0.0003844612
0.0003790943 0.0003826078 0.0003867523 0.0003874919 0.0003897387
0.001326588 0.001307625 0.001319856 0.001314073 0.001326106
0.001332953 0.001322628 0.00133889 0.00131393 0.001315839
0.0006221205 0.0006224466 0.0006186971 0.0006203728 0.0006230213
0.0006184781 0.0006215032 0.000622209 0.0006240223 0.0006210102
0.00159895 0.00160215 0.001600795 0.001603666 0.001606082
0.001607796 0.001608481 0.001607033 0.001607823 0.001608247
0.001583451 0.001369003 0.001205825 0.001257275 0.001615895
0.001252957 0.001497206 0.001294482 0.00189263 0.001515565
0.003361798 0.001858662 0.002122517 0.002242202 0.003713535
0.00349305 0.001802267 0.002227462 0.002727556 0.002246645
0.003175928 0.003177661 0.0031708 0.003164885 0.003171048
0.003174606 0.003178275 0.003170924 0.003174033 0.003170006
0.003960347 0.003955259 0.004166637 0.003238386 0.004105041
0.003655614 0.0041242 0.004077435 0.003673542 0.00388394
0.003309528 0.00340423 0.003347246 0.003296714 0.003372994
0.003329944 0.00337176 0.003468715 0.003339893 0.003538224
0.005444847 0.005437115 0.005450465 0.005453958 0.005454281
0.005459587 0.005484619 0.005462457 0.005444089 0.005426176
0.008381637 0.006213254 0.005613174 0.007315598 0.006583433
0.007713005 0.007066399 0.005794774 0.005879058 0.007831309
0.01382909 0.01353183 0.0134535 0.01338944 0.01331848
0.01349299 0.01347603 0.01323225 0.01358747 0.01395067
0.009996761 0.00999733 0.009956463 0.01003611 0.009975937
0.01001108 0.01010187 0.009938867 0.01006222 0.0100385
0.01445506 0.01446158 0.01449467 0.01451643 0.01449807
0.01452537 0.01448716 0.01449437 0.01451337 0.01448932
0.009585203 0.009595325 0.009692931 0.009572916 0.009598147
0.009578838 0.009610747 0.009625664 0.009601723 0.009580259
0.0003309868 0.000333108 0.0003439345 0.0003295436 0.0003479338
0.000333972 0.0003533668 0.0002956259 0.0002875811 0.0003557217
0.001295284 0.001311617 0.0012973 0.001248935 0.001290965
0.001306698 0.001284366 0.001302178 0.00122034 0.001301628
0.0006337074 0.0006330777 0.0006336108 0.0006347854 0.0006339544
0.0006330327 0.0006337548 0.0006336674 0.0006328066 0.0006339702
0.002003848 0.001987799 0.00198078 0.002006185 0.001989197
0.001978312 0.002010734 0.002000278 0.002020298 0.001984097
0.000987893 0.001068698 0.0009951536 0.001039436 0.0009599083
0.001008179 0.0009969339 0.0009975707 0.00100957 0.0009769761
0.00261037 0.002503035 0.00257682 0.00249578 0.002491889
0.002698806 0.002508497 0.002558877 0.00251407 0.002518227
0.003017169 0.003018685 0.003024505 0.00301463 0.003011144
0.003020314 0.003018289 0.003026087 0.003015022 0.00301547
0.002221194 0.002121136 0.002331312 0.001930168 0.002140014
0.002560758 0.002143988 0.002034588 0.0023532 0.003188743
0.003044955 0.003041783 0.003055536 0.003029822 0.003070744
0.003072392 0.003039606 0.003155616 0.003073024 0.0029686
0.006173803 0.006225084 0.006248841 0.006258227 0.006211879
0.006227621 0.006255983 0.006251693 0.006236931 0.006244331
0.003423715 0.003522544 0.003333952 0.003618113 0.003490828
0.003510909 0.003517473 0.003408511 0.003443102 0.003687452
0.01408012 0.01327553 0.01259901 0.01268934 0.01365452
0.01279174 0.01393499 0.01320368 0.01337569 0.013977
0.00986359 0.009722269 0.009759385 0.009828099 0.009869037
0.009847269 0.009747608 0.009813869 0.009858252 0.009869317
0.01438025 0.01442712 0.01443342 0.01443215 0.01444121
0.01437999 0.01443696 0.0144075 0.01441675 0.0144518
0.009549271 0.009624068 0.009664828 0.009594178 0.00962277
0.009669141 0.009575205 0.009641561 0.009601511 0.009571913
0.0002933896 0.0002931008 0.0002913765 0.0002911883 0.0002929142
0.0002958551 0.0002932952 0.0002918287 0.000292013 0.00029258
0.0005886682 0.0008136882 0.001147585 0.0004980964 0.0005796029
0.0005335748 0.001209117 0.0005833493 0.0005360423 0.0006041718
0.0006477467 0.0006480952 0.000648969 0.0006507478 0.0006527562
0.000649832 0.0006493158 0.0006485553 0.0006482234 0.0006472008
0.002335901 0.002259614 0.002268628 0.002236564 0.002370374
0.002266015 0.002264461 0.002277247 0.002296303 0.00230393
0.000979113 0.0009944486 0.001027655 0.001009006 0.001037655
0.0009616579 0.001034461 0.001048157 0.001010856 0.001029235
0.004881668 0.004912575 0.004798582 0.004733908 0.004533166
0.004532547 0.004634798 0.005034312 0.005180542 0.004979262
0.00256241 0.00248302 0.002461184 0.002564695 0.002556416
0.0026037 0.00222277 0.002586647 0.002472551 0.002429035
0.002497826 0.002501884 0.002695182 0.002520151 0.002567543
0.002634746 0.002641466 0.002659358 0.002477153 0.002468003
0.002682073 0.002674013 0.002669095 0.002617302 0.002573503
0.00259047 0.002589108 0.002652511 0.002702662 0.002668794
0.007033308 0.006840635 0.006817467 0.006913102 0.006796292
0.006801158 0.007055852 0.007045293 0.006937124 0.006832217
0.002733233 0.002729449 0.002883233 0.002504808 0.002594855
0.002781076 0.002646374 0.002761188 0.002762513 0.002737098
0.01387197 0.01367286 0.0132685 0.01276315 0.01246327
0.01142712 0.01387829 0.01390709 0.01386138 0.01426744
0.008103361 0.008515771 0.007917977 0.008486208 0.008257331
0.008222732 0.008544394 0.008357862 0.008139312 0.008419172
0.01364353 0.01364473 0.01363252 0.01361937 0.01364354
0.01361481 0.01364287 0.01365163 0.01364789 0.01360715
0.009349409 0.009386297 0.009441412 0.009486932 0.009482834
0.009577587 0.009426968 0.009530129 0.009293447 0.009482873
0.0003930668 0.000393115 0.0004020414 0.0003924472 0.0003981948
0.0003855837 0.0004047799 0.0003986321 0.0003929054 0.0003898902
0.001289339 0.001301249 0.001300789 0.001300249 0.001299252
0.001298648 0.001300938 0.001298688 0.001299592 0.001304574
0.0005738141 0.0005743682 0.0005933122 0.0005735583 0.000574391
0.0005771288 0.0005793572 0.0005753279 0.0005771035 0.0005760043
0.001383638 0.001381696 0.001385004 0.001386829 0.001383241
0.001379448 0.001386839 0.001384168 0.001375188 0.001378748
0.002429806 0.002218761 0.00224356 0.002314994 0.002383275
0.002199788 0.002327747 0.002355153 0.002329958 0.002294535
0.003746309 0.004174021 0.004362937 0.004157481 0.004161383
0.003866564 0.003939785 0.004384939 0.004119291 0.004098828
0.003413041 0.003409478 0.003414338 0.003418821 0.003405016
0.003410422 0.003402174 0.00341129 0.003408373 0.003414982
0.00414895 0.00418018 0.004049647 0.004105167 0.00415521
0.004151132 0.004157767 0.004116345 0.004084941 0.004227593
0.004342581 0.004583716 0.004473464 0.005330869 0.005199297
0.004547023 0.005249441 0.004191878 0.005851632 0.004407633
0.004602732 0.004602299 0.004595923 0.004615584 0.004618232
0.004621328 0.004604637 0.0046002 0.004602002 0.004621515
0.01006568 0.01021271 0.009883334 0.009748281 0.01007541
0.009918441 0.00981751 0.01022622 0.01002399 0.01032042
0.01395724 0.01397798 0.01369157 0.01392777 0.01409957
0.0141172 0.01410476 0.01411367 0.01395898 0.01415182
0.01045954 0.01048802 0.01033448 0.01047765 0.01044557
0.01046937 0.01043475 0.01045827 0.0104559 0.0104549
0.01469628 0.01466346 0.01469118 0.01468232 0.01471651
0.01470919 0.01468564 0.01467219 0.01471257 0.01468443
0.009954868 0.00999113 0.01002706 0.009914481 0.009961437
0.01002737 0.009967391 0.01007157 0.009888929 0.009868891
0.0003698555 0.0003560946 0.0003646664 0.0003676089 0.0003700941
0.00036277 0.0003696424 0.0003557625 0.0003659975 0.0003642385
0.001272946 0.001277203 0.001265885 0.001282378 0.001285035
0.001290041 0.001301819 0.001256128 0.001283006 0.001292668
0.000618077 0.0006167939 0.0006193632 0.0006159234 0.0006171386
0.0006169862 0.0006165122 0.0006167591 0.0006175693 0.0006173664
0.001556312 0.001555331 0.001548997 0.001553587 0.001556896
0.001545727 0.00154632 0.001558556 0.001542721 0.001562793
0.001341091 0.001232974 0.001179016 0.001178513 0.001126739
0.001627302 0.001209962 0.001478057 0.001560027 0.001303505
0.003425369 0.002118075 0.002311038 0.002169797 0.001916389
0.002028426 0.002763812 0.001926968 0.002879405 0.001819236
0.00323209 0.003236812 0.003234031 0.003246652 0.00325206
0.00324754 0.003250466 0.003251236 0.003246746 0.003240277
0.003016446 0.003767019 0.003899759 0.004100362 0.004188761
0.004018191 0.004220333 0.004159652 0.003510538 0.004308211
0.003399633 0.003412513 0.003419113 0.003436543 0.003478635
0.003431641 0.003399103 0.003525501 0.003423891 0.003363916
0.005576426 0.005573374 0.005542524 0.005557911 0.005562135
0.005570375 0.005567811 0.005576225 0.005576389 0.005576511
0.005701833 0.008275817 0.008523975 0.007565404 0.008474093
0.005735353 0.006768522 0.007100831 0.00620666 0.005849351
0.01348969 0.01395322 0.01366745 0.01357908 0.01293006
0.01354906 0.01391163 0.01382908 0.01418393 0.01342991
0.0100175 0.01000115 0.01003067 0.010002 0.009986314
0.009951401 0.01005672 0.0100512 0.01002071 0.01001619
0.01441937 0.01441385 0.01439008 0.01437923 0.01438954
0.01441973 0.01438562 0.01438271 0.01438017 0.01435446
0.009786245 0.009738452 0.009759431 0.009734065 0.009682068
0.00965826 0.009699087 0.009740848 0.009709611 0.009875595
0.0003205359 0.0003239093 0.0003281285 0.0003313406 0.0003139151
0.0003310401 0.0003166677 0.0003048329 0.0003271382 0.000277045
0.001260965 0.001219449 0.001262475 0.00127332 0.001254001
0.001241138 0.001224766 0.001249898 0.001225641 0.001170851
0.0006443124 0.0006414612 0.0006411563 0.0006452041 0.0006418789
0.0006448867 0.0006446936 0.0006404771 0.0006427023 0.0006448907
0.00172553 0.001896444 0.001915897 0.001925515 0.001894466
0.001903632 0.001810963 0.001928616 0.001853596 0.001929741
0.0009990792 0.001045531 0.0009739615 0.001024796 0.0009860855
0.0009324257 0.001026075 0.0009860509 0.001040977 0.001085266
0.002551404 0.002549506 0.002583487 0.002627289 0.002589758
0.002812589 0.00256626 0.002594096 0.002578683 0.00258282
0.003099864 0.003082902 0.003083102 0.003095326 0.003093066
0.003084131 0.003064775 0.003080251 0.003059393 0.003084918
0.002825054 0.002415043 0.00243884 0.002309095 0.002449338
0.002700882 0.002670821 0.00264956 0.002051937 0.002815791
0.003097402 0.003092496 0.003051026 0.003089015 0.003070999
0.003090448 0.003047498 0.003097308 0.003121325 0.003066998
0.006342012 0.006382695 0.006347917 0.00638475 0.006407149
0.006373189 0.006407481 0.00640132 0.006410083 0.006283635
0.004201391 0.003623315 0.003334008 0.003584855 0.003579772
0.003343213 0.003481014 0.003563399 0.003527633 0.003376492
0.01343855 0.01264956 0.01371973 0.01356843 0.01347714
0.01387696 0.01318458 0.01328242 0.01323521 0.01307245
0.009828692 0.009733576 0.009768819 0.009743661 0.009826213
0.009707822 0.009620332 0.009849635 0.009727423 0.009752627
0.01426613 0.01432724 0.01424593 0.01434035 0.0142424
0.01432735 0.01432173 0.01431812 0.01429533 0.01430516
0.00969167 0.009711705 0.009671066 0.009781948 0.009748407
0.009726331 0.009676785 0.009754545 0.009655951 0.009667612
0.0002788056 0.0002773743 0.0003181739 0.0002774665 0.0002793584
0.0002764297 0.0002781213 0.000279262 0.000277274 0.0002777953
0.0005138613 0.0005403067 0.0009901794 0.0005289048 0.0005754516
0.0006137071 0.000905245 0.0006008721 0.0006540275 0.0005485144
0.0006535969 0.0006535506 0.0006524441 0.0006534713 0.0006534906
0.0006549717 0.0006539504 0.0006558041 0.0006527621 0.0006534506
0.002108701 0.002094489 0.002112153 0.002102531 0.002079909
0.002115753 0.002193674 0.002110655 0.002162688 0.002258099
0.000935661 0.001091102 0.0009782887 0.00100493 0.001056458
0.001021441 0.0009889903 0.0009854428 0.001048288 0.0009439003
0.004691596 0.004708577 0.0050593 0.004651845 0.004603192
0.004820774 0.005194807 0.004652394 0.005046143 0.004964596
0.002540323 0.002571117 0.002495927 0.002425935 0.002409964
0.0024528 0.002406666 0.002416637 0.002415128 0.002552246
0.002668094 0.002663018 0.002498844 0.002587375 0.002724408
0.002632637 0.002499641 0.002489572 0.002544502 0.002537286
0.002696099 0.002639737 0.002668483 0.002749603 0.002701313
0.002713908 0.002679491 0.002718325 0.002739465 0.002677643
0.006953758 0.007092969 0.006946905 0.006956865 0.006925687
0.007079645 0.006947159 0.007155185 0.007211036 0.007072903
0.002898015 0.002592611 0.002725708 0.002758254 0.002613077
0.002608641 0.00280378 0.002708561 0.002696488 0.0027666
0.01303923 0.01114791 0.01394107 0.01362484 0.01376265
0.01290958 0.01375448 0.01258079 0.01392786 0.01393335
0.008512664 0.008172713 0.008364859 0.007464199 0.008331217
0.00842191 0.008504754 0.008319686 0.008539489 0.008490384
0.01355463 0.01353518 0.01354758 0.01352486 0.01355314
0.0135503 0.01355167 0.01354719 0.01354673 0.01355941
0.009464348 0.00963341 0.009500964 0.009744061 0.009658018
0.009497204 0.009578334 0.009705796 0.009604837 0.009742393
0.0004386969 0.0004400268 0.0004444713 0.0004420503 0.0004343728
0.0004444635 0.0004467886 0.0004494586 0.0004363072 0.0004314653
0.001377474 0.001372317 0.001366046 0.001374962 0.00136641
0.00137926 0.001374826 0.00138083 0.001367695 0.001371454
0.0005902152 0.0005916662 0.0005829283 0.0005833776 0.0005748368
0.0005834196 0.0005762465 0.0005937884 0.0005933118 0.0005892264
0.001479349 0.001480216 0.00147576 0.001469464 0.001482838
0.001481348 0.001479267 0.001476246 0.001480956 0.001479073
0.002563884 0.002526818 0.002545903 0.002405746 0.002509943
0.002512772 0.002533024 0.00247571 0.002566641 0.002575932
0.004097712 0.003798872 0.003782477 0.004256079 0.003982953
0.003956047 0.003507822 0.003597867 0.004048893 0.004056135
0.003307034 0.003307517 0.003298105 0.003309903 0.003306074
0.003299772 0.003296885 0.003303328 0.003290885 0.003316801
0.004040262 0.004071164 0.004142947 0.004116607 0.004165946
0.004162773 0.003999994 0.004033526 0.004102676 0.00399955
0.007810099 0.004853051 0.005431975 0.004587395 0.006812449
0.004660111 0.004847122 0.004605072 0.004793024 0.004454399
0.004519203 0.004504118 0.004488641 0.004508304 0.00450898
0.004477686 0.004487198 0.004504067 0.004500402 0.00451542
0.01023057 0.009973717 0.01008862 0.009806743 0.01019069
0.009918041 0.01018422 0.01013675 0.009979492 0.01025545
0.01413028 0.01431831 0.01431823 0.01422619 0.01418211
0.01406823 0.01360767 0.01392048 0.01406434 0.01383334
0.01050757 0.01050102 0.01050187 0.0105358 0.01051937
0.01053701 0.0104898 0.01055358 0.01054476 0.01049917
0.01489315 0.01490493 0.01493318 0.01487558 0.01491007
0.01494679 0.01492742 0.01491167 0.01490399 0.0149166
0.009825141 0.009853084 0.009663057 0.009769708 0.009771068
0.009827277 0.009763744 0.009780434 0.009798423 0.009826027
0.0004043732 0.0003993362 0.000396428 0.0003905873 0.0004155568
0.0004003847 0.0003949273 0.0003794529 0.0003962458 0.0003962381
0.001371485 0.001364841 0.001358694 0.001356649 0.001363636
0.001368045 0.001364587 0.001363353 0.001351035 0.001371565
0.0006298022 0.0006344903 0.0006312806 0.0006297273 0.0006296651
0.0006293013 0.0006304504 0.000630696 0.0006296397 0.0006280504
0.001625081 0.001628544 0.001628348 0.001638318 0.001631743
0.001627263 0.001618826 0.001629634 0.001629842 0.001631494
0.001486418 0.001368484 0.001486184 0.001461128 0.001627908
0.001252962 0.001889677 0.001956502 0.00140492 0.001542742
0.002924066 0.002513029 0.002001609 0.001746678 0.002274157
0.001817475 0.003039835 0.001718858 0.002082497 0.001705993
0.003124132 0.003126439 0.003126953 0.003134605 0.003129329
0.003121027 0.003132222 0.003140687 0.003133292 0.003129339
0.004012562 0.004124737 0.004296053 0.003762036 0.004164273
0.003418863 0.003777218 0.003426641 0.00423212 0.003791928
0.003360773 0.003326259 0.003283712 0.003431787 0.003385001
0.003296017 0.003411773 0.00341028 0.003483371 0.003462995
0.005379443 0.005370667 0.005376571 0.005359641 0.005348994
0.005376026 0.005384469 0.005383449 0.0053704 0.00537514
0.00734268 0.005919687 0.008470137 0.005835791 0.007437878
0.006936018 0.006471276 0.007054964 0.006527627 0.007486159
0.01357246 0.01338909 0.01398173 0.01376844 0.01385631
0.01365523 0.01371271 0.0136004 0.01338045 0.01366353
0.01017985 0.01017019 0.01009744 0.01020043 0.01012779
0.01015222 0.0101004 0.01011579 0.01017441 0.01011437
0.01465242 0.01462826 0.01467101 0.01466612 0.01467631
0.01465425 0.01467545 0.01463224 0.01465507 0.01466576
0.009615139 0.009611191 0.009638098 0.009544069 0.009638391
0.009636431 0.009818901 0.009596861 0.009646434 0.009671468
0.0003740879 0.0003479815 0.0003691392 0.0003788215 0.0003595209
0.0003381369 0.0003603127 0.0003734282 0.0003556242 0.0003470203
0.001324904 0.001327399 0.001357163 0.001342021 0.001341203
0.001336105 0.001301397 0.001332601 0.001343387 0.001319154
0.000641055 0.0006427444 0.0006412491 0.0006415823 0.0006410434
0.0006394475 0.0006439885 0.0006405937 0.0006410824 0.0006414108
0.002051915 0.002049044 0.002053424 0.002056094 0.002041042
0.002054898 0.002054677 0.00203806 0.001940359 0.00203561
0.001002173 0.001003474 0.00105407 0.001016111 0.0009620721
0.0009361834 0.0009682787 0.001007211 0.001044856 0.001002882
0.002470127 0.002471515 0.002428573 0.002512416 0.002543789
0.002449639 0.002458343 0.002429705 0.00239134 0.002432803
0.002987779 0.002988961 0.003007602 0.003002692 0.003004197
0.003005602 0.003004775 0.002995881 0.002993308 0.002997731
0.002173884 0.002256832 0.001766557 0.002180939 0.001945546
0.002178193 0.00216421 0.002690893 0.002169405 0.00187051
0.00307163 0.003089197 0.003126532 0.003064278 0.003013988
0.003068193 0.003059926 0.003058621 0.00310634 0.003033504
0.006129881 0.006141686 0.00616926 0.006136978 0.00616507
0.006182042 0.006180616 0.006196279 0.006215873 0.006189741
0.00365798 0.003664095 0.003874565 0.003438335 0.003301381
0.003379095 0.003787838 0.003773738 0.003507003 0.003680021
0.01363719 0.01410696 0.01214107 0.01195259 0.01367403
0.01383646 0.01355094 0.01322958 0.0134119 0.01343214
0.009883604 0.009904449 0.009851648 0.009892216 0.009938228
0.009912222 0.009786346 0.009903748 0.009880849 0.009883228
0.01453672 0.01455106 0.01450464 0.0145271 0.01451783
0.01456841 0.01452159 0.01454649 0.01449155 0.0145565
0.009494106 0.00957127 0.009470551 0.009569146 0.009575889
0.009538864 0.009477603 0.009545369 0.009541587 0.009495055
0.0003020924 0.0003065819 0.0003203287 0.0003111542 0.0003044675
0.0003093284 0.000301772 0.0003162692 0.0003073472 0.0003143912
0.0008103122 0.0009296538 0.001013451 0.001241896 0.001121851
0.00107074 0.0007028373 0.001070592 0.001251024 0.0008726513
0.0006441504 0.0006426443 0.0006456705 0.0006404822 0.0006433775
0.0006446188 0.0006452469 0.0006477086 0.0006411034 0.0006452248
0.002399656 0.002529867 0.002414566 0.002472554 0.002502896
0.002417413 0.002478259 0.002488525 0.00240768 0.002546987
0.0009987256 0.0009934259 0.00100109 0.00099948 0.001017398
0.001022532 0.0009513323 0.001021643 0.001007376 0.001042444
0.004786098 0.004569069 0.004610715 0.004500426 0.004640422
0.004529945 0.004975714 0.004655231 0.004932957 0.004578381
0.00260453 0.00261465 0.002495565 0.002600263 0.002594727
0.0025422 0.002273128 0.002508529 0.002592662 0.002580924
0.00248078 0.002599839 0.002425909 0.002495354 0.002509977
0.002610208 0.002460581 0.002460796 0.002633502 0.002644793
0.002659321 0.002716429 0.002669566 0.002612312 0.00252178
0.002671203 0.002664133 0.002650608 0.002613657 0.002700472
0.006912538 0.006787815 0.006773015 0.006932349 0.006931646
0.006758848 0.006798129 0.00688339 0.006924235 0.006954206
0.002740671 0.002538635 0.002635083 0.002674428 0.002814892
0.002703026 0.002700277 0.002898107 0.002574942 0.002592619
0.01403692 0.01417276 0.01299105 0.01268812 0.01301874
0.01339664 0.01365947 0.01389744 0.01346496 0.014059
0.008130362 0.008318679 0.007740285 0.008377719 0.008440838
0.008283065 0.008621639 0.008348274 0.008481193 0.008464116
0.01371526 0.01373572 0.01369933 0.01370818 0.01373207
0.01373519 0.01372144 0.01370866 0.01372772 0.01373288
0.009366367 0.009406544 0.009418989 0.009338354 0.009220268
0.009433099 0.009349822 0.009433364 0.009297007 0.009277719
0.03202524 0.0315269 0.03187108 0.03276443 0.03215531
0.03112604 0.03293608 0.03310196 0.03195228 0.03231835
0.1065453 0.1066177 0.1063276 0.106619 0.1063989
0.1066671 0.1065172 0.1068251 0.1072892 0.1068538
-0.02326647 -0.01990097 -0.0215431 -0.02233368 -0.02366382
-0.02131334 -0.02490366 -0.02448545 -0.02233179 -0.02373523
0.09141788 0.09133037 0.09120211 0.09251817 0.0930212
0.09143407 0.09233005 0.0923989 0.09202161 0.09242631
0.1944701 0.1870716 0.195419 0.1932004 0.1913685
0.1925364 0.1962481 0.1929209 0.1908789 0.1848331
0.2150468 0.1547338 0.1889844 0.2176175 0.2083663
0.2379816 0.1922096 0.2154529 0.179766 0.2019923
0.2648671 0.2657633 0.2657603 0.2657881 0.2647976
0.2654059 0.2650489 0.2658634 0.2660183 0.2657704
0.3015476 0.2920894 0.2976255 0.3002009 0.3042364
0.2913003 0.2863802 0.2986759 0.2874756 0.2943286
0.3946108 0.3716552 0.5035628 0.5801227 0.5489901
0.4247177 0.3524756 0.3996372 0.3649813 0.347156
0.2982122 0.2998349 0.2985686 0.3001844 0.3019084
0.2993399 0.3000371 0.2971257 0.2983048 0.3016972
0.7730523 0.804633 0.8139913 0.8007162 0.7892271
0.7936449 0.8116144 0.7924534 0.8103522 0.7975979
1.107279 1.101248 1.074596 1.107386 1.087754
1.110511 1.112958 1.067904 1.100413 1.0876
0.832218 0.833838 0.8322017 0.8309984 0.8308751
0.8332257 0.8337568 0.8319733 0.8297666 0.8340433
1.168204 1.169996 1.169068 1.168962 1.166771
1.167893 1.167722 1.16682 1.168149 1.164114
-0.7613104 -0.7583688 -0.7654615 -0.7763248 -0.7631723
-0.77879 -0.7684102 -0.7643047 -0.7732529 -0.7615352
0.02745338 0.02663383 0.02571582 0.02800556 0.01343281
0.02824748 0.02761175 0.02803456 0.02773947 0.02749888
0.1048007 0.1049296 0.1047021 0.1039298 0.1057552
0.1065177 0.1048459 0.1063336 0.104586 0.1053449
-0.02799433 -0.02800666 -0.02789024 -0.02799206 -0.02805256
-0.02790492 -0.02838355 -0.0280111 -0.02776903 -0.02794971
0.08938001 0.09065551 0.09011651 0.08856618 0.09084163
0.08983533 0.09101432 0.08952824 0.08866809 0.09037175
0.1011114 0.1387858 0.1302953 0.1279895 0.1309652
0.1502703 0.1026574 0.1087886 0.1201186 0.09925381
-0.0117968 0.001740782 0.04090841 0.05024391 0.009326999
0.0516914 0.008860289 0.009869859 0.05075609 0.04527429
0.2533972 0.2530961 0.2537054 0.2536478 0.2528514
0.252483 0.253507 0.2532755 0.2538032 0.252754
0.2055359 0.2681247 0.271472 0.3038404 0.2590589
0.2531261 0.2608897 0.2337689 0.2559816 0.2360749
0.2437806 0.2303018 0.231691 0.230357 0.2321848
0.2337658 0.2386276 0.2350075 0.2448371 0.2410761
0.3077949 0.3099771 0.3130329 0.3148133 0.3120968
0.3089487 0.3099281 0.3123873 0.3115007 0.3112644
0.6528616 0.5052059 0.6704267 0.6706103 0.5732481
